-0.79688257,  0.62852663,  0.48754364
-0.52598792,  0.01650971, -0.62908792
-0.21137524, -0.03825551,  0.22178704
-0.79486817, -0.1219784 , -0.30889389
-0.77908534, -0.14376438,  0.55511719
0.36969954,  0.73314184, -0.05522633
0.06576806,  0.69339246, 0.43285936
-0.09892386, -0.1052081 , -0.64662886
-0.7499299 , -0.38334513,  0.04076022
-0.26591778, -0.45972538,  0.54494089
-0.54830396, -0.3006629 , -0.6875065
0.13547719, -0.66353959, 0.05277729
-0.48945713, -0.10816276,  0.15142763
-0.67086494, 0.64562076, -0.00812292
-0.34517738,  0.47519249, -0.52453864
-0.60583037,  0.57127768,  0.23735505
0.31843191, -0.54756558, -0.517506  
-0.01687086,  0.69180626,  0.69289166
-0.05188 , 0.62357444,  0.33375293
-0.36591083, -0.10886127, -0.18963182
